t, NCL , NCS , NCE , NCIS, NCIA, NCH , NCR , NCD , NCV 
227,0.194327901,0.505258975,0.014740973,0.001118731,0.014715173,0.000422749,0.237714403,0.003938877,0.027762218
228,0.193566405,0.504430619,0.014796524,0.001123692,0.014788199,0.00042479,0.239170394,0.003964091,0.027735286
229,0.192804265,0.503604029,0.014849183,0.00112844,0.014858537,0.000426752,0.240631697,0.003989418,0.027707679
230,0.19204165,0.502779634,0.01489892,0.001132972,0.01492614,0.000428634,0.242097771,0.004014851,0.027679427
231,0.191278731,0.501957863,0.014945707,0.001137287,0.014990965,0.000430435,0.243568066,0.004040387,0.027650558
232,0.190515678,0.501139142,0.014989521,0.00114138,0.01505297,0.000432154,0.245042031,0.00406602,0.027621104
233,0.18975266,0.500323898,0.015030339,0.00114525,0.015112116,0.00043379,0.246519109,0.004091745,0.027591092
234,0.188989848,0.499512556,0.015068143,0.001148894,0.015168368,0.000435342,0.247998738,0.004117558,0.027560554
235,0.188227408,0.498705537,0.015102918,0.001152311,0.015221693,0.000436808,0.249480353,0.004143453,0.027529519
236,0.187465509,0.49790326,0.015134653,0.001155499,0.01527206,0.000438189,0.250963389,0.004169425,0.027498016
237,0.186704316,0.497106142,0.015163338,0.001158456,0.015319444,0.000439483,0.252447276,0.004195469,0.027466076
238,0.185943996,0.496314593,0.015188967,0.001161182,0.015363819,0.000440689,0.253931443,0.00422158,0.027433729
239,0.185184712,0.495529022,0.01521154,0.001163675,0.015405166,0.000441808,0.255415319,0.004247753,0.027401005
240,0.184426626,0.494749833,0.015231055,0.001165934,0.015443466,0.000442839,0.256898332,0.004273981,0.027367933
241,0.183669897,0.493977424,0.015247518,0.00116796,0.015478705,0.00044378,0.25837991,0.004300261,0.027334544
242,0.182914685,0.493212188,0.015260934,0.001169751,0.01551087,0.000444633,0.259859483,0.004326587,0.027300867
243,0.182161146,0.492454513,0.015271315,0.001171309,0.015539955,0.000445397,0.26133648,0.004352953,0.027266932
