"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","NCL","NCS","NCE","NCIS","NCIA","NCH","NCR","NCD","NCV"
129.,0.248076868,0.571818639,0.004770536,0.000348987,0.004472156,0.000129109,0.168027394,0.002356312,0.
130.,0.247777067,0.572037339,0.004848613,0.000354706,0.004545401,0.000131226,0.167941471,0.002364179,0.
131.,0.247472766,0.572243466,0.004927898,0.000360516,0.004619831,0.000133376,0.167869973,0.002372174,0.
132.,0.247163904,0.572436919,0.005008397,0.000366417,0.004695455,0.000135561,0.167813046,0.0023803,0.
133.,0.246850419,0.572617596,0.005090118,0.000372411,0.004772284,0.000137781,0.167770832,0.002388559,0.
134.,0.246532252,0.572785394,0.005173064,0.000378497,0.004850324,0.000140036,0.167743479,0.002396953,0.
135.,0.246209342,0.572940212,0.005257242,0.000384677,0.004929585,0.000142326,0.167731133,0.002405485,0.
136.,0.245881628,0.573081948,0.005342654,0.00039095,0.005010072,0.000144651,0.167733941,0.002414155,0.
137.,0.245549052,0.573210501,0.005429306,0.000397317,0.005091794,0.000147011,0.167752051,0.002422967,0.
138.,0.245211552,0.573325773,0.005517198,0.000403779,0.005174757,0.000149408,0.167785611,0.002431923,0.
139.,0.244869069,0.573427662,0.005606335,0.000410336,0.005258966,0.00015184,0.167834768,0.002441024,0.
140.,0.244521545,0.573516072,0.005696715,0.000416987,0.005344426,0.000154309,0.167899673,0.002450273,0.
141.,0.244168922,0.573590905,0.00578834,0.000423734,0.005431142,0.000156813,0.167980472,0.002459672,0.
142.,0.24381114,0.573652064,0.005881209,0.000430576,0.005519118,0.000159354,0.168077316,0.002469223,0.
143.,0.243448143,0.573699456,0.00597532,0.000437514,0.005608356,0.000161931,0.168190352,0.002478928,0.
144.,0.243079875,0.573732987,0.006070672,0.000444548,0.005698858,0.000164544,0.168319728,0.002488789,0.
145.,0.242706278,0.573752565,0.006167259,0.000451676,0.005790627,0.000167194,0.168465591,0.002498809,0.
146.,0.242327299,0.573758102,0.006265078,0.000458901,0.005883662,0.00016988,0.168628089,0.00250899,0.
147.,0.241942882,0.57374951,0.006364124,0.00046622,0.005977962,0.000172602,0.168807367,0.002519334,0.
148.,0.241552974,0.573726704,0.006464388,0.000473634,0.006073528,0.000175361,0.16900357,0.002529842,0.
149.,0.241157523,0.573689601,0.006565863,0.000481143,0.006170355,0.000178156,0.169216841,0.002540517,0.
150.,0.240756478,0.573638121,0.00666854,0.000488746,0.006268442,0.000180987,0.169447324,0.002551362,0.
151.,0.240349788,0.573572186,0.006772409,0.000496442,0.006367783,0.000183854,0.16969516,0.002562378,0.
152.,0.239937405,0.573491722,0.006877457,0.000504231,0.006468373,0.000186757,0.169960486,0.002573568,0.
153.,0.239519282,0.573396659,0.006983671,0.000512113,0.006570206,0.000189696,0.170243441,0.002584933,0.
154.,0.239095372,0.573286927,0.007091038,0.000520086,0.006673273,0.00019267,0.170544158,0.002596475,0.
155.,0.23866563,0.573162464,0.007199541,0.00052815,0.006777566,0.000195679,0.170862772,0.002608198,0.
156.,0.238230015,0.573023208,0.007309163,0.000536303,0.006883075,0.000198723,0.171199412,0.002620102,0.
157.,0.237788484,0.572869103,0.007419885,0.000544545,0.006989787,0.000201801,0.171554206,0.00263219,0.
158.,0.237340998,0.572700098,0.007531687,0.000552874,0.007097691,0.000204913,0.171927277,0.002644463,0.
159.,0.236887519,0.572516144,0.007644547,0.000561288,0.007206771,0.000208059,0.172318746,0.002656925,0.
160.,0.236428013,0.572317199,0.007758442,0.000569788,0.007317013,0.000211238,0.172728731,0.002669575,0.
161.,0.235962445,0.572103225,0.007873346,0.00057837,0.0074284,0.00021445,0.173157346,0.002682418,0.
162.,0.235490784,0.571874189,0.007989233,0.000587034,0.007540912,0.000217694,0.173604701,0.002695454,0.
163.,0.235013,0.571630064,0.008106075,0.000595777,0.00765453,0.000220969,0.1740709,0.002708685,0.
164.,0.234529068,0.571370828,0.008223842,0.000604597,0.007769232,0.000224276,0.174556044,0.002722113,0.
165.,0.234038962,0.571096466,0.008342501,0.000613494,0.007884995,0.000227612,0.17506023,0.00273574,0.
166.,0.233542661,0.570806967,0.00846202,0.000622463,0.008001794,0.000230978,0.175583549,0.002749567,0.
167.,0.233040146,0.570502328,0.008582363,0.000631504,0.008119604,0.000234372,0.176126085,0.002763597,0.
168.,0.2325314,0.570182553,0.008703494,0.000640613,0.008238395,0.000237795,0.17668792,0.00277783,0.
169.,0.232016409,0.569847652,0.008825373,0.000649789,0.008358139,0.000241244,0.177269126,0.002792268,0.
170.,0.231495163,0.569497641,0.008947959,0.000659028,0.008478803,0.000244719,0.177869772,0.002806914,0.
171.,0.230967654,0.569132546,0.009071212,0.000668327,0.008600355,0.00024822,0.178489919,0.002821767,0.
172.,0.230433877,0.568752398,0.009195085,0.000677685,0.00872276,0.000251744,0.179129622,0.00283683,0.
173.,0.229893831,0.568357236,0.009319533,0.000687096,0.008845981,0.000255291,0.179788927,0.002852104,0.
174.,0.229347518,0.56794711,0.009444509,0.000696559,0.008969978,0.00025886,0.180467874,0.00286759,0.
175.,0.228794943,0.567522074,0.009569963,0.00070607,0.009094714,0.00026245,0.181166497,0.002883289,0.
176.,0.228236115,0.567082192,0.009695842,0.000715626,0.009220144,0.000266059,0.181884819,0.002899203,0.
177.,0.227671046,0.566627539,0.009822095,0.000725222,0.009346225,0.000269686,0.182622856,0.002915332,0.
178.,0.227099751,0.566158195,0.009948665,0.000734855,0.009472911,0.00027333,0.183380615,0.002931677,0.
179.,0.226522251,0.565674251,0.010075497,0.000744521,0.009600155,0.000276989,0.184158096,0.002948239,0.
180.,0.225938569,0.565175808,0.010202531,0.000754217,0.009727908,0.000280662,0.184955286,0.002965019,0.
181.,0.225348731,0.564662975,0.010329708,0.000763937,0.009856118,0.000284347,0.185772167,0.002982018,0.
182.,0.224752769,0.56413587,0.010456965,0.000773677,0.009984732,0.000288043,0.186608708,0.002999236,0.
183.,0.224150718,0.563594623,0.010584239,0.000783433,0.010113696,0.000291749,0.187464869,0.003016673,0.
184.,0.223542617,0.563039372,0.010711466,0.000793201,0.010242953,0.000295462,0.1883406,0.00303433,0.
185.,0.222928509,0.562470266,0.010838578,0.000802976,0.010372445,0.00029918,0.18923584,0.003052207,0.
186.,0.222308441,0.561887463,0.010965508,0.000812752,0.010502112,0.000302903,0.190150518,0.003070304,0.
187.,0.221682466,0.561291132,0.011092186,0.000822525,0.010631892,0.000306628,0.19108455,0.003088622,0.
188.,0.221050637,0.560681454,0.011218541,0.00083229,0.010761722,0.000310354,0.192037843,0.00310716,0.
189.,0.220413017,0.560058617,0.011344501,0.000842042,0.010891538,0.000314078,0.19301029,0.003125917,0.
190.,0.219769668,0.559422822,0.011469994,0.000851774,0.011021272,0.000317799,0.194001775,0.003144895,0.
191.,0.219120659,0.558774281,0.011594945,0.000861483,0.011150859,0.000321514,0.195012168,0.003164092,0.
192.,0.218466063,0.558113214,0.011719277,0.000871162,0.011280227,0.000325222,0.196041326,0.003183508,0.
193.,0.217805957,0.557439855,0.011842916,0.000880806,0.011409307,0.000328921,0.197089096,0.003203142,0.
194.,0.217140423,0.556754446,0.011965784,0.000890409,0.011538026,0.000332607,0.198155311,0.003222993,0.
195.,0.216469546,0.556057241,0.012087802,0.000899966,0.011666312,0.000336281,0.199239791,0.003243061,0.
196.,0.215793417,0.555348504,0.012208893,0.00090947,0.01179409,0.000339938,0.200342344,0.003263344,0.
197.,0.21511213,0.55462851,0.012328977,0.000918915,0.011921285,0.000343577,0.201462764,0.003283841,0.
198.,0.214425783,0.553897544,0.012447975,0.000928297,0.012047822,0.000347197,0.202600832,0.003304551,0.
199.,0.21373448,0.553155903,0.012565806,0.000937608,0.012173621,0.000350793,0.203756316,0.003325473,0.
200.,0.213038327,0.552403894,0.012682391,0.000946842,0.012298606,0.000354365,0.204928971,0.003346604,0.
201.,0.212337435,0.551641831,0.012797649,0.000955995,0.012422699,0.00035791,0.206118538,0.003367944,0.
202.,0.21163192,0.550870043,0.012911501,0.000965058,0.012545819,0.000361425,0.207324745,0.003389489,0.
203.,0.210921902,0.550088865,0.013023866,0.000974027,0.012667887,0.000364909,0.208547305,0.003411239,0.
204.,0.210207502,0.549298645,0.013134664,0.000982896,0.012788823,0.000368358,0.20978592,0.003433191,0.
205.,0.209488849,0.548499738,0.013243817,0.000991657,0.012908547,0.000371772,0.211040277,0.003455343,0.
206.,0.208766072,0.547692509,0.013351246,0.001000305,0.013026978,0.000375146,0.21231005,0.003477693,0.
207.,0.208039308,0.546877333,0.013456873,0.001008835,0.013144036,0.00037848,0.213594898,0.003500237,0.
208.,0.207308692,0.546054594,0.013560621,0.001017239,0.01325964,0.00038177,0.21489447,0.003522974,0.
209.,0.206574368,0.545224682,0.013662413,0.001025512,0.013373711,0.000385015,0.216208399,0.0035459,0.
210.,0.205836479,0.544387999,0.013762175,0.001033648,0.013486169,0.000388212,0.217536306,0.003569013,0.
211.,0.205095175,0.543544952,0.013859833,0.00104164,0.013596933,0.000391359,0.218877799,0.003592308,0.
212.,0.204350605,0.542695958,0.013955314,0.001049484,0.013705927,0.000394453,0.220232475,0.003615784,0.
213.,0.203602924,0.541841439,0.014048549,0.001057173,0.013813072,0.000397492,0.221599915,0.003639437,0.
214.,0.202852289,0.540981824,0.014139466,0.001064702,0.01391829,0.000400475,0.22297969,0.003663264,0.
215.,0.202098858,0.540117552,0.014228001,0.001072066,0.014021507,0.000403398,0.224371359,0.00368726,0.
216.,0.201342795,0.539249063,0.014314085,0.001079258,0.014122647,0.00040626,0.225774469,0.003711421,0.
217.,0.200584264,0.538376808,0.014397658,0.001086273,0.014221638,0.000409059,0.227188556,0.003735746,0.
218.,0.19982343,0.537501238,0.014478656,0.001093107,0.014318406,0.000411792,0.228613144,0.003760228,0.
219.,0.199060462,0.536622813,0.014557021,0.001099754,0.014412882,0.000414458,0.230047747,0.003784864,0.
220.,0.19829553,0.535741994,0.014632697,0.001106209,0.014504997,0.000417054,0.231491867,0.00380965,0.
221.,0.197528806,0.53485925,0.014705629,0.001112469,0.014594684,0.000419579,0.232945,0.003834582,0.
222.,0.196760464,0.53397505,0.014775767,0.001118527,0.014681879,0.000422031,0.234406627,0.003859655,0.
223.,0.195990677,0.533089867,0.014843061,0.00112438,0.014766518,0.000424409,0.235876224,0.003884864,0.
224.,0.195219621,0.532204177,0.014907466,0.001130024,0.01484854,0.000426709,0.237353258,0.003910206,0.
225.,0.194447472,0.531318457,0.014968938,0.001135454,0.014927888,0.000428931,0.238837185,0.003935674,0.
226.,0.193674409,0.530433185,0.015027437,0.001140668,0.015004506,0.000431074,0.240327456,0.003961266,0.
227.,0.192900607,0.529548842,0.015082928,0.001145661,0.015078339,0.000433134,0.241823515,0.003986974,0.
228.,0.192126244,0.528665908,0.015135375,0.00115043,0.015149338,0.000435113,0.243324797,0.004012796,0.
229.,0.1913515,0.527784862,0.015184749,0.001154971,0.015217455,0.000437007,0.244830732,0.004038725,0.
230.,0.19057655,0.526906184,0.015231021,0.001159283,0.015282644,0.000438815,0.246340746,0.004064756,0.
231.,0.189801573,0.526030353,0.015274169,0.001163363,0.015344862,0.000440537,0.247854257,0.004090885,0.
232.,0.189026746,0.525157845,0.015314171,0.001167207,0.015404071,0.000442172,0.249370682,0.004117106,0.
233.,0.188252244,0.524289133,0.015351009,0.001170815,0.015460235,0.000443718,0.250889433,0.004143413,0.
234.,0.187478242,0.523424691,0.015384671,0.001174183,0.01551332,0.000445174,0.252409916,0.004169802,0.
235.,0.186704916,0.522564985,0.015415145,0.001177311,0.015563296,0.00044654,0.253931539,0.004196267,0.
