"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","CL","CS","CE","CIS","CIA","CH","CR","CD","CV"
132.,0.148255394,0.672962572,0.004984454,0.000363513,0.00464633,0.000134192,0.166292498,0.002361047,0.
133.,0.168975133,0.652103984,0.00506819,0.000369812,0.004727112,0.000136545,0.166249984,0.00236924,0.
134.,0.192585267,0.62833796,0.005152317,0.000376154,0.004808751,0.000138922,0.166223055,0.002377575,0.
135.,0.219488374,0.601262118,0.005236664,0.000382536,0.004891161,0.000141319,0.166211775,0.002386052,0.
136.,0.236385059,0.584176116,0.005321034,0.000388948,0.004974244,0.000143735,0.16621619,0.002394673,0.
137.,0.193684035,0.626667832,0.00540868,0.000395409,0.005058099,0.000146166,0.166236339,0.002403439,0.
138.,0.15869431,0.661426781,0.005500358,0.000401993,0.005143265,0.00014862,0.166272322,0.002412351,0.
139.,0.130023906,0.689845135,0.005595256,0.000408738,0.005230107,0.000151111,0.166324334,0.002421412,0.
140.,0.108242467,0.711353313,0.005692828,0.000415663,0.005318832,0.00015365,0.166392621,0.002430626,0.
141.,0.097661154,0.721640602,0.005792267,0.000422766,0.005409512,0.000156246,0.166477457,0.002439996,0.
142.,0.088112795,0.730874205,0.005893308,0.000430033,0.005502108,0.000158903,0.166579122,0.002449526,0.
143.,0.079496723,0.739154544,0.005995975,0.000437454,0.005596582,0.000161619,0.166697882,0.00245922,0.
144.,0.074283321,0.744011003,0.006100278,0.000445022,0.005692902,0.000164395,0.166833998,0.002469081,0.
145.,0.083032033,0.734884757,0.006205434,0.000452724,0.005790994,0.000167227,0.166987718,0.002479112,0.
146.,0.092807701,0.724711248,0.006311139,0.000460537,0.00589068,0.000170112,0.167159265,0.002489317,0.
147.,0.103730544,0.713370189,0.006417449,0.000468443,0.005991805,0.000173044,0.167348828,0.002499698,0.
148.,0.112523535,0.704138591,0.006524361,0.00047643,0.006094245,0.000176018,0.167556565,0.002510256,0.
149.,0.105408098,0.710793873,0.006632938,0.000484498,0.006197957,0.000179027,0.167782616,0.002520994,0.
150.,0.098740335,0.716979265,0.006743558,0.000492666,0.006303063,0.000182073,0.168027126,0.002531914,0.
151.,0.092492221,0.722722657,0.006856076,0.000500947,0.00640966,0.000185156,0.168290264,0.002543018,0.
152.,0.08733214,0.727355508,0.006970391,0.00050935,0.006517811,0.000188281,0.16857221,0.002554309,0.
153.,0.085833556,0.728304443,0.007086193,0.000517876,0.006627539,0.000191449,0.168873154,0.00256579,0.
154.,0.084358333,0.729207551,0.007203363,0.000526521,0.006738822,0.000194661,0.169193286,0.002577463,0.
155.,0.082906122,0.730065016,0.007321906,0.00053528,0.006851637,0.000197917,0.169532791,0.00258933,0.
156.,0.081796806,0.730556794,0.00744182,0.000544153,0.006965967,0.000201218,0.169891846,0.002601395,0.
157.,0.082302078,0.729411173,0.007562978,0.000553135,0.007081786,0.000204562,0.170270627,0.00261366,0.
158.,0.082807849,0.728242169,0.007685326,0.000562223,0.007199055,0.000207949,0.170669301,0.002626127,0.
159.,0.083314059,0.727049722,0.007808863,0.000571412,0.007317741,0.000211377,0.171088027,0.002638799,0.
160.,0.081813631,0.727840803,0.007933577,0.000580699,0.007437811,0.000214844,0.171526957,0.002651678,0.
161.,0.071294406,0.737626664,0.008060201,0.00059009,0.007559285,0.000218351,0.171986238,0.002664766,0.
162.,0.062126609,0.746036654,0.008188866,0.000599598,0.007682277,0.000221898,0.172466031,0.002678067,0.
163.,0.054136857,0.753244129,0.008319341,0.000609233,0.007806858,0.000225488,0.172966514,0.002691581,0.
164.,0.049732664,0.756841524,0.008451453,0.000618995,0.007933054,0.000229124,0.173487874,0.002705313,0.
165.,0.060007182,0.745736831,0.008583952,0.000628874,0.008060796,0.000232806,0.174030296,0.002719265,0.
166.,0.072400111,0.732491089,0.008716228,0.000638836,0.008189833,0.00023653,0.174593933,0.002733439,0.
167.,0.08734769,0.716668346,0.00884817,0.000648855,0.008319924,0.00024029,0.175178888,0.002747837,0.
168.,0.098601183,0.704517746,0.00897957,0.000658906,0.008450837,0.000244079,0.17578522,0.002762461,0.
169.,0.080891687,0.721305568,0.009113086,0.00066899,0.008582519,0.000247888,0.17641295,0.002777311,0.
170.,0.066361882,0.734888013,0.0092494,0.000679159,0.008715307,0.000251719,0.177062131,0.002792388,0.
171.,0.054441264,0.745835855,0.009387879,0.000689439,0.008849419,0.000255578,0.17773287,0.002807695,0.
172.,0.045862309,0.753416808,0.009528075,0.00069984,0.008984956,0.000259473,0.178425305,0.002823234,0.
173.,0.044214649,0.754041957,0.009669132,0.000710357,0.009121908,0.000263408,0.179139583,0.002839008,0.
174.,0.042624894,0.754584982,0.009810756,0.000720971,0.009260156,0.000267382,0.17987584,0.002855019,0.
175.,0.041091055,0.755047865,0.009952967,0.00073167,0.009399592,0.000271394,0.180634188,0.002871269,0.
176.,0.039132451,0.755911308,0.010095754,0.000742442,0.009540125,0.00027544,0.181414722,0.002887759,0.
177.,0.035083632,0.758840554,0.010239317,0.000753281,0.00968169,0.000279518,0.182217516,0.002904493,0.
178.,0.031453296,0.761326874,0.010383656,0.000764185,0.009824257,0.000283624,0.183042637,0.00292147,0.
179.,0.028198305,0.763413512,0.010528649,0.000775153,0.009967783,0.000287757,0.183890146,0.002938694,0.
180.,0.025822987,0.764596258,0.010674187,0.00078618,0.010112215,0.000291916,0.184760092,0.002956164,0.
181.,0.026334598,0.762868293,0.010819883,0.000797257,0.010257474,0.000296098,0.185652514,0.002973883,0.
182.,0.026855147,0.761107897,0.010965566,0.000808372,0.010403437,0.000300302,0.186567428,0.002991852,0.
183.,0.027384764,0.759315099,0.01111121,0.000819514,0.010549991,0.000304522,0.18750483,0.003010071,0.
184.,0.027430841,0.757982693,0.011256765,0.000830674,0.010697036,0.000308756,0.188464695,0.00302854,0.
185.,0.02515994,0.758944037,0.011402441,0.000841848,0.010844492,0.000313001,0.189446979,0.003047262,0.
186.,0.02307675,0.759694533,0.011548239,0.000853036,0.010992324,0.000317254,0.19045163,0.003066235,0.
187.,0.021165829,0.760249875,0.011694024,0.000864233,0.01114048,0.000321513,0.191478585,0.00308546,0.
188.,0.019302972,0.760734531,0.011839672,0.000875438,0.011288898,0.000325778,0.192527774,0.003104938,0.
189.,0.017112525,0.761524366,0.011985127,0.000886643,0.011437511,0.000330047,0.193599113,0.003124668,0.
190.,0.015170878,0.762043266,0.012130287,0.000897844,0.011586251,0.000334317,0.194692506,0.00314465,0.
