 t  , CL , CS , CE , CIS, CIA, CH , CR , CD , CV 
 173.000000000, .044214649, .754041957, .009669132, .000710357, .009121908, .000263408, .179139583, .002839008, .000000000
 174.000000000, .042624894, .754584982, .009810756, .000720971, .009260156, .000267382, .179875840, .002855019, .000000000
 175.000000000, .041091055, .755047865, .009952967, .000731670, .009399592, .000271394, .180634188, .002871269, .000000000
 176.000000000, .039132451, .755911308, .010095754, .000742442, .009540125, .000275440, .181414722, .002887759, .000000000
 177.000000000, .035083632, .758840554, .010239317, .000753281, .009681690, .000279518, .182217516, .002904493, .000000000
 178.000000000, .031453296, .761326874, .010383656, .000764185, .009824257, .000283624, .183042637, .002921470, .000000000
 179.000000000, .028198305, .763413512, .010528649, .000775153, .009967783, .000287757, .183890146, .002938694, .000000000
 180.000000000, .025822987, .764596258, .010674187, .000786180, .010112215, .000291916, .184760092, .002956164, .000000000
 181.000000000, .026334598, .762868293, .010819883, .000797257, .010257474, .000296098, .185652514, .002973883, .000000000
 182.000000000, .026855147, .761107897, .010965566, .000808372, .010403437, .000300302, .186567428, .002991852, .000000000
 183.000000000, .027384764, .759315099, .011111210, .000819514, .010549991, .000304522, .187504830, .003010071, .000000000
 184.000000000, .027430841, .757982693, .011256765, .000830674, .010697036, .000308756, .188464695, .003028540, .000000000
 185.000000000, .025159940, .758944037, .011402441, .000841848, .010844492, .000313001, .189446979, .003047262, .000000000
 186.000000000, .023076750, .759694533, .011548239, .000853036, .010992324, .000317254, .190451630, .003066235, .000000000
 187.000000000, .021165829, .760249875, .011694024, .000864233, .011140480, .000321513, .191478585, .003085460, .000000000
 188.000000000, .019302972, .760734531, .011839672, .000875438, .011288898, .000325778, .192527774, .003104938, .000000000
 189.000000000, .017112525, .761524366, .011985127, .000886643, .011437511, .000330047, .193599113, .003124668, .000000000
 190.000000000, .015170878, .762043266, .012130287, .000897844, .011586251, .000334317, .194692506, .003144650, .000000000
 191.000000000, .013449838, .762319748, .012275020, .000909035, .011735040, .000338588, .195807846, .003164885, .000000000
 192.000000000, .012207218, .762096340, .012419204, .000920207, .011883793, .000342856, .196945009, .003185373, .000000000
 193.000000000, .012477823, .760338781, .012562546, .000931353, .012032409, .000347119, .198103856, .003206112, .000000000
 194.000000000, .012753748, .758555439, .012704893, .000942460, .012180757, .000351375, .199284226, .003227102, .000000000
 195.000000000, .013035087, .756746611, .012846174, .000953517, .012328717, .000355618, .200485934, .003248342, .000000000
 196.000000000, .013526158, .754708394, .012986310, .000964514, .012476172, .000359846, .201708775, .003269831, .000000000
 197.000000000, .015154320, .751514019, .013125071, .000975442, .012623003, .000364055, .202952521, .003291569, .000000000
 198.000000000, .016976811, .748106820, .013262290, .000986290, .012769071, .000368240, .204216924, .003313552, .000000000
 199.000000000, .019016749, .744464216, .013397861, .000997045, .012914242, .000372399, .205501709, .003335780, .000000000
 200.000000000, .020558170, .741302737, .013531662, .001007697, .013058382, .000376525, .206806576, .003358250, .000000000
 201.000000000, .018684120, .741539391, .013664073, .001018241, .013201392, .000380617, .208131206, .003380960, .000000000
 202.000000000, .016980941, .741588154, .013795142, .001028679, .013343239, .000384671, .209475267, .003403908, .000000000
 203.000000000, .015433116, .741465121, .013924679, .001039008, .013483874, .000388686, .210838425, .003427091, .000000000
 204.000000000, .014087665, .741123858, .014052521, .001049226, .013623227, .000392662, .212220334, .003450507, .000000000
