 t   , NCL , NCS , NCE , NCIS, NCIA, NCH , NCR , NCD , NCV 
 120.000000000, .250582531, .569301400, .004120851, .000301487, .003864578, .000111549, .169426617, .002290986, .000000000
 121.000000000, .250320517, .569628678, .004188437, .000306421, .003927632, .000113372, .169217162, .002297782, .000000000
 122.000000000, .250054544, .569944292, .004257150, .000311439, .003991771, .000115226, .169020889, .002304689, .000000000
 123.000000000, .249784552, .570248145, .004327001, .000316542, .004057010, .000117111, .168837930, .002311709, .000000000
 124.000000000, .249510483, .570540135, .004397999, .000321731, .004123359, .000119029, .168668420, .002318844, .000000000
 125.000000000, .249232277, .570820165, .004470155, .000327006, .004190830, .000120979, .168512494, .002326096, .000000000
 126.000000000, .248949872, .571088131, .004543477, .000332368, .004259434, .000122962, .168370289, .002333467, .000000000
 127.000000000, .248663210, .571343933, .004617976, .000337819, .004329183, .000124977, .168241944, .002340958, .000000000
 128.000000000, .248372228, .571587470, .004693659, .000343358, .004400086, .000127026, .168127599, .002348573, .000000000
 129.000000000, .248076868, .571818639, .004770536, .000348987, .004472156, .000129109, .168027394, .002356312, .000000000
 130.000000000, .247777067, .572037339, .004848613, .000354706, .004545401, .000131226, .167941471, .002364179, .000000000
 131.000000000, .247472766, .572243466, .004927898, .000360516, .004619831, .000133376, .167869973, .002372174, .000000000
 132.000000000, .247163904, .572436919, .005008397, .000366417, .004695455, .000135561, .167813046, .002380300, .000000000
 133.000000000, .246850419, .572617596, .005090118, .000372411, .004772284, .000137781, .167770832, .002388559, .000000000
 134.000000000, .246532252, .572785394, .005173064, .000378497, .004850324, .000140036, .167743479, .002396953, .000000000
 135.000000000, .246209342, .572940212, .005257242, .000384677, .004929585, .000142326, .167731133, .002405485, .000000000
 136.000000000, .245881628, .573081948, .005342654, .000390950, .005010072, .000144651, .167733941, .002414155, .000000000
 137.000000000, .245549052, .573210501, .005429306, .000397317, .005091794, .000147011, .167752051, .002422967, .000000000
 138.000000000, .245211552, .573325773, .005517198, .000403779, .005174757, .000149408, .167785611, .002431923, .000000000
 139.000000000, .244869069, .573427662, .005606335, .000410336, .005258966, .000151840, .167834768, .002441024, .000000000
 140.000000000, .244521545, .573516072, .005696715, .000416987, .005344426, .000154309, .167899673, .002450273, .000000000
 141.000000000, .244168922, .573590905, .005788340, .000423734, .005431142, .000156813, .167980472, .002459672, .000000000
 142.000000000, .243811140, .573652064, .005881209, .000430576, .005519118, .000159354, .168077316, .002469223, .000000000
 143.000000000, .243448143, .573699456, .005975320, .000437514, .005608356, .000161931, .168190352, .002478928, .000000000
 144.000000000, .243079875, .573732987, .006070672, .000444548, .005698858, .000164544, .168319728, .002488789, .000000000
 145.000000000, .242706278, .573752565, .006167259, .000451676, .005790627, .000167194, .168465591, .002498809, .000000000
 146.000000000, .242327299, .573758102, .006265078, .000458901, .005883662, .000169880, .168628089, .002508990, .000000000
 147.000000000, .241942882, .573749510, .006364124, .000466220, .005977962, .000172602, .168807367, .002519334, .000000000
 148.000000000, .241552974, .573726704, .006464388, .000473634, .006073528, .000175361, .169003570, .002529842, .000000000
 149.000000000, .241157523, .573689601, .006565863, .000481143, .006170355, .000178156, .169216841, .002540517, .000000000
 150.000000000, .240756478, .573638121, .006668540, .000488746, .006268442, .000180987, .169447324, .002551362, .000000000
 151.000000000, .240349788, .573572186, .006772409, .000496442, .006367783, .000183854, .169695160, .002562378, .000000000
 152.000000000, .239937405, .573491722, .006877457, .000504231, .006468373, .000186757, .169960486, .002573568, .000000000
 153.000000000, .239519282, .573396659, .006983671, .000512113, .006570206, .000189696, .170243441, .002584933, .000000000
 154.000000000, .239095372, .573286927, .007091038, .000520086, .006673273, .000192670, .170544158, .002596475, .000000000
 155.000000000, .238665630, .573162464, .007199541, .000528150, .006777566, .000195679, .170862772, .002608198, .000000000
 156.000000000, .238230015, .573023208, .007309163, .000536303, .006883075, .000198723, .171199412, .002620102, .000000000
 157.000000000, .237788484, .572869103, .007419885, .000544545, .006989787, .000201801, .171554206, .002632190, .000000000
 158.000000000, .237340998, .572700098, .007531687, .000552874, .007097691, .000204913, .171927277, .002644463, .000000000
 159.000000000, .236887519, .572516144, .007644547, .000561288, .007206771, .000208059, .172318746, .002656925, .000000000
 160.000000000, .236428013, .572317199, .007758442, .000569788, .007317013, .000211238, .172728731, .002669575, .000000000
 161.000000000, .235962445, .572103225, .007873346, .000578370, .007428400, .000214450, .173157346, .002682418, .000000000
 162.000000000, .235490784, .571874189, .007989233, .000587034, .007540912, .000217694, .173604701, .002695454, .000000000
 163.000000000, .235013000, .571630064, .008106075, .000595777, .007654530, .000220969, .174070900, .002708685, .000000000
