 t  , CL , CS , CE , CIS, CIA, CH , CR , CD , CV 
 150.000000000, .000000000, .511689075, .005966380, .000439914, .005668548, .000163494, .167625616, .002533791, .305913181
 151.000000000, .000000000, .510597951, .006047688, .000445977, .005747208, .000165761, .167768095, .002543707, .306683613
 152.000000000, .000000000, .509506651, .006129765, .000452100, .005826696, .000168052, .167924704, .002553759, .307438274
 153.000000000, .000000000, .508415120, .006212601, .000458284, .005907003, .000170366, .168095518, .002563949, .308177158
 154.000000000, .000000000, .507323306, .006296184, .000464528, .005988124, .000172704, .168280614, .002574278, .308900262
 155.000000000, .000000000, .506231159, .006380503, .000470831, .006070051, .000175064, .168480064, .002584748, .309607581
 156.000000000, .000000000, .505138632, .006465544, .000477192, .006152774, .000177448, .168693937, .002595361, .310299111
 157.000000000, .000000000, .504045682, .006551296, .000483611, .006236286, .000179853, .168922304, .002606116, .310974852
 158.000000000, .000000000, .502952266, .006637743, .000490086, .006320574, .000182281, .169165231, .002617017, .311634802
 159.000000000, .000000000, .501858347, .006724870, .000496617, .006405630, .000184731, .169422780, .002628063, .312278962
 160.000000000, .000000000, .500763888, .006812662, .000503202, .006491440, .000187202, .169695016, .002639256, .312907334
 161.000000000, .000000000, .499668857, .006901100, .000509841, .006577994, .000189694, .169981995, .002650598, .313519920
 162.000000000, .000000000, .498573225, .006990168, .000516532, .006665276, .000192207, .170283774, .002662089, .314116727
 163.000000000, .000000000, .497476965, .007079847, .000523275, .006753274, .000194741, .170600407, .002673732, .314697759
 164.000000000, .000000000, .496380055, .007170117, .000530067, .006841971, .000197294, .170931944, .002685526, .315263026
 165.000000000, .000000000, .495282473, .007260958, .000536908, .006931353, .000199867, .171278431, .002697473, .315812538
 166.000000000, .000000000, .494184205, .007352347, .000543795, .007021402, .000202458, .171639913, .002709574, .316346305
 167.000000000, .000000000, .493085237, .007444263, .000550728, .007112101, .000205068, .172016429, .002721831, .316864343
 168.000000000, .000000000, .491985560, .007536682, .000557705, .007203431, .000207696, .172408015, .002734244, .317366667
 169.000000000, .000000000, .490885167, .007629580, .000564725, .007295373, .000210341, .172814705, .002746814, .317853295
 170.000000000, .000000000, .489784058, .007722931, .000571785, .007387905, .000213003, .173236527, .002759542, .318324249
 171.000000000, .000000000, .488682233, .007816709, .000578884, .007481008, .000215680, .173673505, .002772430, .318779550
 172.000000000, .000000000, .487579698, .007910888, .000586019, .007574658, .000218374, .174125660, .002785477, .319219226
 173.000000000, .000000000, .486476462, .008005438, .000593190, .007668832, .000221081, .174593008, .002798686, .319643304
 174.000000000, .000000000, .485372538, .008100330, .000600394, .007763506, .000223803, .175075558, .002812055, .320051815
 175.000000000, .000000000, .484267944, .008195535, .000607628, .007858655, .000226538, .175573319, .002825588, .320444792
 176.000000000, .000000000, .483162701, .008291022, .000614892, .007954252, .000229286, .176086291, .002839283, .320822274
 177.000000000, .000000000, .482056834, .008386757, .000622182, .008050270, .000232045, .176614472, .002853142, .321184299
 178.000000000, .000000000, .480950372, .008482710, .000629496, .008146682, .000234815, .177157851, .002867165, .321530910
 179.000000000, .000000000, .479843349, .008578845, .000636832, .008243458, .000237595, .177716416, .002881353, .321862153
 180.000000000, .000000000, .478735804, .008675127, .000644187, .008340568, .000240384, .178290146, .002895706, .322178078
 181.000000000, .000000000, .477627777, .008771522, .000651560, .008437981, .000243181, .178879016, .002910226, .322478738
 182.000000000, .000000000, .476519316, .008867993, .000658946, .008535666, .000245985, .179482995, .002924911, .322764189
 183.000000000, .000000000, .475410471, .008964501, .000666345, .008633588, .000248796, .180102046, .002939763, .323034490
 184.000000000, .000000000, .474301297, .009061010, .000673752, .008731716, .000251612, .180736125, .002954781, .323289706
 185.000000000, .000000000, .473191854, .009157480, .000681165, .008830013, .000254433, .181385184, .002969967, .323529904
 186.000000000, .000000000, .472082206, .009253871, .000688582, .008928444, .000257256, .182049167, .002985319, .323755155
 187.000000000, .000000000, .470972420, .009350143, .000695999, .009026973, .000260082, .182728010, .003000839, .323965533
 188.000000000, .000000000, .469862571, .009446254, .000703413, .009125563, .000262909, .183421646, .003016526, .324161118
 189.000000000, .000000000, .468752734, .009542162, .000710822, .009224174, .000265736, .184129998, .003032380, .324341993
 190.000000000, .000000000, .467642992, .009637825, .000718222, .009322769, .000268562, .184852984, .003048400, .324508245
 191.000000000, .000000000, .466533430, .009733200, .000725610, .009421307, .000271386, .185590514, .003064588, .324659966
 192.000000000, .000000000, .465424140, .009828241, .000732983, .009519747, .000274206, .186342491, .003080942, .324797249
